76,1,000055,1.75,45.4451,21
143,2,000060,-24.7099,1.75,51
703,3,000342,21.6365,-1.75,21
796,4,000533,1.75,28.2648,21
983,5,000408,21.7604,-5.25,21
1296,6,000847,-35.9272,1.75,51
1300,7,000706,18.7276,-1.75,21
1499,8,000966,-5.25,-29.0464,21
1501,9,000968,-5.25,-29.4737,21
1556,10,000920,26.724,-1.75,21
1623,11,000964,5.25,27.4092,21
1696,12,001046,-37.8768,1.75,51
1763,13,000998,-1.75,-25.6788,21
1780,14,001137,-5.25,-28.876,21
1913,15,001177,-5.25,-29.8991,21
2108,16,001272,-29.7927,5.25,51
2265,17,001442,29.4769,-1.75,21
2283,18,001460,52.8474,-1.75,21
2283,19,001458,29.0601,-5.25,21
2348,20,001501,1.75,28.8052,21
2356,21,001430,-1.75,-17.4085,21
2668,22,001651,25.1607,-5.25,21
2705,23,001655,16.9569,-1.75,21
2819,24,001754,27.9988,-5.25,21
2821,25,001761,27.5375,-1.75,21
2839,26,001827,29.1559,-1.75,21
2887,27,001715,-1.75,-29.9281,21
2967,28,001903,28.207,-1.75,21
3136,29,001930,18.3917,-1.75,21
3465,30,002213,-1.75,-29.1571,21
3509,31,002190,19.0778,-1.75,21
3576,32,002229,-5.25,-23.7359,21
3588,33,002238,-1.75,-27.6217,21
3859,34,002299,1.75,22.7764,21
4018,35,002529,5.25,29.6772,21
4036,36,002544,1.75,33.2646,21
4160,37,002635,-1.75,-29.0698,21
4230,38,002688,-34.7381,1.75,51
4315,39,002743,-1.75,-28.8964,21
4350,40,002718,-32.2685,1.75,51
4420,41,002672,1.75,25.1941,21
4562,42,002857,-5.25,-29.5067,21
5008,43,003185,1.75,31.1515,21
5267,44,003271,1.75,19.1711,21
5275,45,003289,-5.25,-21.7656,21
5275,46,003277,1.75,25.7444,21
5539,47,003352,-5.25,-25.0393,21
5847,48,003685,1.75,30.1991,21
5975,49,003758,-1.75,-28.8612,21
6061,50,003818,28.3093,-5.25,21
6076,51,003829,24.6051,-1.75,21
6093,52,003702,5.25,21.6371,21
6256,53,003934,1.75,30.1092,21
6378,54,003886,-5.25,-27.0843,21
6932,55,004291,5.25,19.5949,21
6933,56,004290,1.75,21.6365,21
6968,57,004376,-5.25,-26.5374,21
7160,58,004443,-26.4033,1.75,22
7161,59,004423,29.5977,-5.25,21
7314,60,004590,28.6908,-1.75,21
7395,61,004642,-1.75,-44.8028,21
7402,62,004648,-1.75,-27.9089,21
7715,63,004779,28.86,-1.75,21
7843,64,004891,22.2582,-1.75,21
7855,65,004893,16.6123,-1.75,21
7951,66,005002,5.25,28.7296,21
8145,67,005074,20.4587,-5.25,21
8244,68,005188,-5.25,-26.4833,21
8360,69,005250,-1.75,-28.4593,21
8367,70,005257,-1.75,-31.997,21
8634,71,005356,-1.75,-10.1553,21
8681,72,005311,-24.2979,5.25,51
8729,73,005475,29.9181,-5.25,21
8920,74,005592,1.75,20.2125,21
8967,75,005446,-27.8826,5.25,51
9198,76,005778,-1.75,-27.0039,21
9216,77,005799,-1.75,-30.0772,21
9273,78,005836,-37.8605,1.75,51
9525,79,005832,29.7908,-1.75,21
9941,80,006103,18.8412,-1.75,21
10361,81,006458,-26.7387,5.25,51
10611,82,006649,1.75,28.5264,21
10887,83,006822,1.75,29.2,21
10991,84,006838,5.25,18.8413,21
11271,85,007007,-1.75,-20.7499,21
11421,86,007073,1.75,18.8413,21
11421,87,007103,-1.75,-21.9862,21
11531,88,007232,-39.6788,1.75,51
11863,89,007429,-1.75,-29.8121,21
12007,90,007531,1.75,29.4883,21
12189,91,007514,29.4523,-1.75,21
12288,92,007700,-1.75,-29.3242,21
12329,93,007600,-30.4751,1.75,51
12331,94,007602,-33.1398,1.75,51
12395,95,007716,-1.75,-27.4907,21
12429,96,007782,5.25,28.814,21
12472,97,007681,26.018,-5.25,21
12789,98,008006,-36.1706,1.75,51
12835,99,008025,-5.25,-29.0256,21
12988,100,008113,-5.25,-29.8361,21
13029,101,007986,24.1509,-5.25,21
13257,102,008277,-1.75,-29.0214,21
13279,103,008302,-5.25,-28.9815,21
13300,104,008181,14.9929,-1.75,21
13601,105,008451,-29.0274,5.25,22
13825,106,008569,1.75,18.7106,21
14108,107,008812,-5.25,-29.2333,21
14190,108,008861,-39.2225,1.75,51
14262,109,008895,-1.75,-41.6579,21
14266,110,008891,1.75,26.6996,21
14393,111,008987,-1.75,-83.8689,21
14399,112,008986,-5.25,-27.6708,21
14756,113,009127,29.6468,-1.75,21
14773,114,009157,5.25,22.0945,21
14792,115,009161,-1.75,-29.1752,21
14895,116,009179,16.5094,-1.75,21
14997,117,009308,50.65,-1.75,21
15065,118,009342,5.25,28.9197,21
15082,119,009395,5.25,29.3034,21
15356,120,009568,1.75,28.4584,21
15561,121,009710,73.3474,-1.75,21
15728,122,009829,-15.2935,1.75,51
15752,123,009691,-5.25,-24.1209,21
16150,124,010080,30.9739,-1.75,21
16286,125,010087,20.6249,-5.25,21
16329,126,010105,-1.75,-28.5695,21
16504,127,010305,-1.75,-30.3635,21
16556,128,010338,29.6576,-5.25,21
16849,129,010456,25.2375,-5.25,21
17084,130,010632,-28.3325,5.25,51
17404,131,010883,29.1796,-1.75,21
17806,132,011081,29.9904,-1.75,21
17851,133,010961,5.25,18.8406,21
18007,134,011210,-5.25,-29.0948,21
18214,135,011345,-24.7714,5.25,51
18845,136,011657,-1.75,-28.3582,21
19340,137,012043,25.8849,-1.75,21
19624,138,012191,29.5108,-5.25,21
19741,139,012221,-24.2973,1.75,51
19953,140,012423,-5.25,-21.7598,21
20739,141,012886,19.3983,-5.25,21
20749,142,012946,-38.5087,1.75,51
20828,143,012994,1.75,29.3492,21
20938,144,012977,-5.25,-25.4911,21
21121,145,013171,1.75,22.5956,21
21145,146,013148,24.5664,-1.75,21
21294,147,013224,27.5627,-5.25,21
21359,148,013291,5.25,23.3998,21
21387,149,013358,-1.75,-26.9644,21
21543,150,013465,1.75,29.2501,21
21577,151,013261,-25.5083,5.25,51
21802,152,013634,-1.75,-44.9483,21
21936,153,013716,1.75,44.4544,21
21952,154,013731,1.75,77.8615,21
22338,155,013845,-1.75,-25.4614,21
22426,156,013859,19.396,-5.25,21
22856,157,014271,28.5988,-5.25,21
22998,158,014294,22.3059,-5.25,21
22999,159,014368,-36.244,1.75,51
23085,160,014416,1.75,29.1871,21
23146,161,014457,50.9296,-1.75,21
23156,162,014381,-23.0373,1.75,51
23171,163,014421,1.75,20.7497,21
23241,164,014465,18.7103,-5.25,21
23469,165,014594,5.25,19.3941,21
23497,166,014677,-1.75,-28.464,21
23593,167,014600,1.75,21.6376,21
23700,168,014802,-36.8237,1.75,51
23888,169,014838,-5.25,-26.8958,21
24061,170,015051,-5.25,-29.1689,21
24082,171,015009,19.5949,-1.75,21
24091,172,015011,11.9766,-1.75,21
24262,173,015105,16.2962,-1.75,21
24393,174,015268,-37.2352,1.75,51
24533,175,015339,28.1577,-1.75,21
24611,176,015387,-5.25,-29.8566,21
24683,177,015436,54.9229,-1.75,21
24711,178,015400,-5.25,-18.8416,21
24887,179,015540,1.75,28.7775,21
24928,180,015523,-29.9226,5.25,51
25011,181,015532,-5.25,-19.5005,21
25061,182,015603,-24.2981,1.75,51
25083,183,015610,29.6472,-1.75,21
25137,184,015572,-5.25,-20.1133,21
25256,185,015768,27.7517,-1.75,21
25376,186,015832,29.9037,-1.75,21
25831,187,015996,-1.75,-18.8409,21
25979,188,016009,-5.25,-22.4828,21
25987,189,016058,-5.25,-21.7978,21
26336,190,016388,26.0653,-5.25,21
26393,191,016425,5.25,22.581,21
26492,192,016532,29.0903,-1.75,21
26627,193,016617,-35.149,1.75,51
26671,194,016594,5.25,18.7105,21
26682,195,016518,-5.25,-26.6233,21
26951,196,016764,5.25,18.7102,21
26953,197,016687,-5.25,-21.6367,21
27130,198,016909,5.25,29.8574,21
27303,199,016974,26.2051,-5.25,21
27309,200,016946,-29.8652,5.25,51
27315,201,016984,-32.655,1.75,51
27371,202,016930,1.75,20.749,21
27416,203,017095,5.25,29.86,21
27793,204,017283,-5.25,-22.0945,21
27820,205,017350,5.25,28.5709,21
27966,206,017435,5.25,26.6197,21
27969,207,017427,-5.25,-29.2523,21
28192,208,017581,25.7763,-1.75,21
28355,209,017633,1.75,22.4527,21
28848,210,017937,24.8472,-1.75,21
28920,211,017860,5.25,26.5751,21
29152,212,018179,30.7427,-1.75,21
29271,213,018201,22.3507,-5.25,21
29338,214,018238,5.25,24.8988,21
29482,215,018084,-5.25,-19.7396,21
29611,216,018414,1.75,18.8411,21
29768,217,018479,1.75,27.3219,21
29999,218,018716,28.6086,-5.25,21
30063,219,018755,1.75,48.6038,21
30222,220,018756,-5.25,-26.9941,21
30241,221,018819,-24.2975,5.25,51
30407,222,018988,29.8484,-5.25,21
30458,223,018880,-5.25,-24.8163,21
30479,224,019029,-5.25,-29.3564,21
30706,225,019023,18.7102,-1.75,21
30735,226,019061,1.75,21.6926,21
30913,227,019220,1.75,29.7711,21
31011,228,019226,5.25,18.8412,21
31013,229,019232,5.25,21.7602,21
31042,230,019365,-1.75,-30.7736,21
31269,231,019504,26.7012,-5.25,21
31315,232,019465,-5.25,-29.5653,21
31365,233,019483,-27.3116,1.75,51
31399,234,019578,27.2321,-1.75,21
31471,235,019630,1.75,29.3646,21
