1895,1,001098,-0.101358,-8.35136,21
1895,2,001182,1.75,-7.0226,21
2675,3,001663,2.6842,1.75,51
2675,4,001674,8.16639,0.0836135,21
3021,5,001740,-2.51184,5.73816,21
3021,6,001901,-5.25,4.29737,21
3023,7,001781,1.75,6.9467,21
5621,8,003517,8.09016,0.159835,21
5621,9,003529,1.89715,1.75,51
6619,10,004212,5.76193,2.48807,21
6619,11,004229,-0.462483,1.75,51
7167,12,004515,7.74383,0.506173,21
7167,13,004580,2.01445,1.75,51
8760,14,005484,-0.962866,-9.21287,21
8760,15,005500,1.75,-7.46379,21
9695,16,005987,3.90993,-5.25,21
9695,17,006126,-2.52017,-5.72983,51
9697,18,005988,8.30195,-6.94805,21
10020,19,006193,-1.77207,6.47793,21
10020,20,006270,-5.25,5.63466,21
10021,21,006199,1.75,7.99136,21
15587,22,009771,8.49117,-0.24117,21
15587,23,009843,9.32214,1.75,51
15767,24,009784,-5.25,4.09329,21
15767,25,009895,-3.08277,5.16723,21
19403,26,012034,3.13889,-5.11111,21
19403,27,012143,5.25,-3.55332,21
19542,28,012152,-1.9764,6.2736,21
19542,29,012239,-1.75,4.95469,21
19544,30,012158,5.25,-6.10441,21
19544,31,012241,1.02441,-7.22559,21
19908,32,012453,-8.4227,0.172703,51
19908,33,012463,-8.40307,-1.75,21
22618,34,014091,1.55642,-6.69358,21
22618,35,014205,5.25,-5.6554,21
26195,36,016477,-5.02805,-3.22195,51
26195,37,016491,-3.79142,-5.25,21
27314,38,017203,3.45182,4.79818,21
27314,39,017125,-2.2071,5.25,51
27800,40,017431,-1.79477,6.45523,21
27800,41,017511,-5.25,5.55399,21
27807,42,017437,1.75,8.14436,21
29417,43,018400,-6.19329,-2.05671,51
29417,44,018483,-0.400201,-1.75,21
29518,45,018539,-5.44549,2.80451,21
29518,46,018612,-1.75,2.50471,21
30204,47,018957,1.75,-1.59043,21
30204,48,019042,4.99917,-3.25083,21
34755,49,021781,-1.93713,-1.75,21
34755,50,021870,-7.55315,-0.69685,51
36499,51,022884,-0.874631,7.37537,21
36499,52,022937,-5.25,8.26533,21
48547,53,030299,-8.70085,-0.450855,21
48547,54,030480,-5.25,-1.6271,21
56640,55,035406,2.0859,-6.1641,21
56640,56,035492,5.25,-5.4264,21
58331,57,036444,-1.75,8.30205,21
58331,58,036520,0.590154,8.84015,21
59270,59,037152,-8.3434,0.093396,51
59270,60,037158,-2.01333,-1.75,21
64070,61,040076,-3.29869,4.95131,21
64070,62,040057,-5.25,3.79587,21
65953,63,041229,2.44069,5.80931,21
65953,64,041261,-3.04792,5.25,51
69287,65,043385,-1.75,6.5859,21
69287,66,043464,-0.0121346,8.23787,21
71759,67,044949,-5.95803,2.29197,21
71759,68,044947,-5.25,1.14596,21
71760,69,044951,5.25344,-2.99656,21
71760,70,044959,1.75,-1.90233,21
76243,71,047660,-5.25,3.55351,21
76243,72,047767,-2.89427,5.35573,21
78619,73,049100,-0.347536,-8.59754,21
78619,74,049276,1.75,-6.81021,21
