4:18:23,100,64,24,0,
4:18:24,200,131,41,0,
4:18:24,300,213,59,0,
4:18:25,400,299,77,0,
4:18:26,500,375,93,0,
4:18:26,600,461,118,0,
4:18:27,700,535,136,0,
4:18:27,800,623,158,0,
4:18:28,900,684,183,0,
4:18:29,1000,755,199,0,
4:18:29,1100,823,224,0,
4:18:30,1200,888,238,0,
4:18:30,1300,951,255,0,
4:18:31,1400,1022,276,0,
4:18:32,1500,1087,296,0,
4:18:32,1600,1169,306,4,
4:18:33,1700,1243,327,4,
4:18:33,1800,1321,345,4,
4:18:34,1900,1396,358,4,
4:18:35,2000,1474,378,4,
4:18:35,2100,1551,396,4,
4:18:36,2200,1630,415,4,
4:18:37,2300,1693,440,4,
4:18:37,2400,1752,458,4,
4:18:38,2500,1829,478,4,
4:18:38,2600,1897,501,4,
4:18:39,2700,1973,515,4,
4:18:40,2800,2048,532,4,
4:18:40,2900,2118,553,4,
4:18:41,3000,2193,576,4,
4:18:41,3100,2265,599,4,
4:18:42,3200,2343,618,4,
4:18:43,3300,2419,629,4,
4:18:43,3400,2496,651,4,
4:18:44,3500,2577,672,4,
4:18:44,3600,2660,692,4,
4:18:45,3700,2727,717,6,
4:18:46,3800,2792,736,6,
4:18:46,3900,2873,755,6,
4:18:47,4000,2938,772,6,
4:18:47,4100,3016,792,6,
4:18:48,4200,3100,814,6,
4:18:49,4300,3179,833,6,
4:18:49,4400,3248,850,6,
4:18:50,4500,3319,870,6,
4:18:50,4600,3401,890,6,
4:18:51,4700,3475,904,6,
4:18:52,4800,3553,928,6,
4:18:52,4900,3622,949,6,
4:18:53,5000,3713,966,6,
4:18:53,5100,3788,991,6,
4:18:54,5200,3854,1012,6,
4:18:55,5300,3931,1037,6,
4:18:55,5400,4003,1058,6,
4:18:56,5500,4096,1075,6,
4:18:56,5600,4168,1099,6,
4:18:57,5700,4245,1115,6,
4:18:58,5800,4304,1133,6,
4:18:58,5900,4384,1147,6,
4:18:59,6000,4460,1169,6,
4:18:59,6100,4525,1191,6,
4:19:0,6200,4606,1204,10,
4:19:1,6300,4683,1217,10,
4:19:1,6400,4760,1242,10,
4:19:2,6500,4834,1260,10,
4:19:3,6600,4899,1285,12,
4:19:3,6700,4977,1305,12,
4:19:4,6800,5047,1320,12,
4:19:4,6900,5117,1343,12,
4:19:5,7000,5183,1362,12,
4:19:6,7100,5263,1379,12,
4:19:6,7200,5339,1396,12,
4:19:7,7300,5422,1410,12,
4:19:7,7400,5504,1427,12,
4:19:8,7500,5575,1443,12,
4:19:9,7600,5655,1466,12,
4:19:9,7700,5731,1485,12,
4:19:10,7800,5816,1503,12,
4:19:10,7900,5896,1523,12,
4:19:11,8000,5976,1541,12,
4:19:12,8100,6051,1568,12,
4:19:12,8200,6124,1588,12,
4:19:13,8300,6188,1608,12,
4:19:13,8400,6265,1622,12,
4:19:14,8500,6337,1640,12,
4:19:15,8600,6414,1660,12,
4:19:15,8700,6494,1672,12,
4:19:16,8800,6571,1692,12,
4:19:16,8900,6645,1711,12,
4:19:17,9000,6722,1736,16,
4:19:18,9100,6801,1759,16,
4:19:18,9200,6882,1777,16,
4:19:19,9300,6945,1809,16,
4:19:19,9400,7021,1823,16,
4:19:20,9500,7104,1843,16,
4:19:21,9600,7178,1858,16,
4:19:21,9700,7247,1878,16,
4:19:22,9800,7317,1897,16,
4:19:22,9900,7376,1923,18,
4:19:23,10000,7441,1944,18,
4:19:24,10100,7510,1969,18,
4:19:24,10200,7586,1989,18,
4:19:25,10300,7662,2008,18,
4:19:26,10400,7750,2022,18,
4:19:26,10500,7828,2037,18,
4:19:27,10600,7906,2059,18,
4:19:27,10700,7977,2084,18,
4:19:28,10800,8053,2098,18,
4:19:29,10900,8113,2118,18,
4:19:29,11000,8180,2138,20,
4:19:30,11100,8249,2158,20,
4:19:30,11200,8316,2175,20,
4:19:31,11300,8392,2191,20,
4:19:32,11400,8463,2210,20,
4:19:32,11500,8533,2230,20,
4:19:33,11600,8617,2243,20,
4:19:33,11700,8689,2263,20,
4:19:34,11800,8767,2281,20,
4:19:35,11900,8839,2298,20,
4:19:35,12000,8921,2314,22,
4:19:36,12100,8988,2336,24,
4:19:36,12200,9050,2356,24,
4:19:37,12300,9116,2376,24,
4:19:38,12400,9178,2396,24,
4:19:38,12500,9251,2413,24,
4:19:39,12600,9325,2427,28,
4:19:39,12700,9401,2450,28,
4:19:40,12800,9485,2469,28,
4:19:41,12900,9571,2487,28,
4:19:41,13000,9648,2509,28,
4:19:42,13100,9713,2532,28,
4:19:42,13200,9807,2550,28,
4:19:43,13300,9888,2571,28,
4:19:44,13400,9966,2592,28,
4:19:44,13500,10032,2608,28,
4:19:45,13600,10111,2623,28,
4:19:45,13700,10181,2644,28,
4:19:46,13800,10258,2661,30,
4:19:47,13900,10327,2680,30,
4:19:47,14000,10396,2700,30,
4:19:48,14100,10470,2723,30,
4:19:49,14200,10555,2740,30,
4:19:49,14300,10625,2758,30,
4:19:50,14400,10694,2776,32,
4:19:50,14500,10762,2798,32,
4:19:51,14600,10846,2816,32,
4:19:52,14700,10910,2838,32,
4:19:52,14800,10997,2861,32,
4:19:53,14900,11056,2888,32,
4:19:53,15000,11143,2907,32,
4:19:54,15100,11222,2926,32,
4:19:55,15200,11298,2944,32,
4:19:55,15300,11376,2961,32,
4:19:56,15400,11453,2972,32,
4:19:56,15500,11537,2986,34,
4:19:57,15600,11618,3008,38,
4:19:58,15700,11692,3029,38,
4:19:58,15800,11764,3051,38,
4:19:59,15900,11837,3068,42,
4:19:59,16000,11925,3090,42,
4:20:0,16100,11987,3113,42,
4:20:1,16200,12070,3137,42,
4:20:1,16300,12148,3157,42,
4:20:2,16400,12214,3179,42,
4:20:2,16500,12287,3204,46,
4:20:3,16600,12358,3221,46,
4:20:4,16700,12425,3247,46,
4:20:4,16800,12508,3260,46,
4:20:5,16900,12582,3281,46,
4:20:5,17000,12665,3301,46,
4:20:6,17100,12741,3315,46,
4:20:7,17200,12812,3338,46,
4:20:7,17300,12884,3355,48,
4:20:8,17400,12956,3379,48,
4:20:8,17500,13030,3394,48,
4:20:9,17600,13110,3408,48,
4:20:10,17700,13183,3440,48,
4:20:10,17800,13256,3462,48,
4:20:11,17900,13336,3485,48,
4:20:11,18000,13406,3505,48,
4:20:12,18100,13488,3526,48,
4:20:13,18200,13561,3548,52,
4:20:13,18300,13630,3562,52,
4:20:14,18400,13695,3579,52,
4:20:14,18500,13760,3597,52,
4:20:15,18600,13843,3622,52,
4:20:16,18700,13908,3638,54,
4:20:16,18800,13990,3662,54,
4:20:17,18900,14070,3682,54,
4:20:17,19000,14154,3703,54,
4:20:18,19100,14232,3720,54,
4:20:19,19200,14312,3730,54,
4:20:19,19300,14391,3742,54,
4:20:20,19400,14463,3760,54,
4:20:20,19500,14532,3779,54,
4:20:21,19600,14607,3807,54,
4:20:22,19700,14684,3831,54,
4:20:22,19800,14766,3853,54,
4:20:23,19900,14846,3873,54,
4:20:23,20000,14929,3895,54,
4:20:24,20100,14995,3912,54,
4:20:25,20200,15072,3924,54,
4:20:25,20300,15146,3946,54,
4:20:26,20400,15222,3972,54,
4:20:26,20500,15294,3989,54,
4:20:27,20600,15359,4011,54,
4:20:28,20700,15442,4037,54,
4:20:28,20800,15515,4049,54,
4:20:29,20900,15596,4067,54,
4:20:29,21000,15669,4089,54,
4:20:30,21100,15741,4112,54,
4:20:31,21200,15802,4128,54,
4:20:31,21300,15865,4150,54,
4:20:32,21400,15947,4168,54,
4:20:32,21500,16015,4190,54,
4:20:33,21600,16102,4211,54,
4:20:34,21700,16174,4233,54,
4:20:34,21800,16252,4252,56,
4:20:35,21900,16331,4269,56,
4:20:35,22000,16415,4287,56,
4:20:36,22100,16496,4303,56,
4:20:37,22200,16559,4328,56,
4:20:37,22300,16638,4348,56,
4:20:38,22400,16707,4367,56,
4:20:38,22500,16787,4383,56,
4:20:39,22600,16867,4406,56,
